DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,ME,2014,32.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,ME,2015,31.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,ME,2016,32.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,ME,2017,32.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,ME,2018,31.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,ME,2019,31.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,ME,2020,32.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,MK,2009,28.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,MK,2010,28.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,MK,2011,28.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,MK,2013,28.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,MK,2014,28.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,MK,2016,29.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,MK,2017,26.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,MK,2018,28.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,MK,2019,26.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,MK,2020,26.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,MT,2009,31.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,MT,2010,31.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,MT,2011,31.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NL,2009,32.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NL,2010,32.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NL,2011,32.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NL,2013,32.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NL,2014,33.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NL,2015,33.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NL,2016,33.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NL,2017,33.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NL,2018,34.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NL,2019,34.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NL,2020,34.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NO,2009,33.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NO,2010,33.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NO,2011,33.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NO,2012,34.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NO,2013,34.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NO,2014,34.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NO,2015,34.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NO,2016,34.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NO,2017,35.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NO,2018,33.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NO,2019,35.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,NO,2020,36.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PL,2009,28.3,b
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PL,2010,28.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PL,2011,28.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PL,2012,28.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PL,2013,29.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PL,2014,29.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PL,2015,29.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PL,2016,29.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PL,2017,29.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PL,2018,29.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PL,2019,30.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PL,2020,30.2,ep
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PT,2009,29.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PT,2010,29.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PT,2011,30.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PT,2012,30.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PT,2014,31.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PT,2015,31.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PT,2016,32.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PT,2017,32.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PT,2018,32.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PT,2019,33.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,PT,2020,34.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RO,2009,28.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RO,2010,29.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RO,2011,29.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RO,2013,29.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RO,2014,30.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RO,2015,30.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RO,2016,30.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RO,2017,31.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RO,2018,31.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RO,2019,31.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RO,2020,30.6,e
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RS,2009,30.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RS,2010,30.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RS,2011,30.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RS,2012,30.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RS,2013,30.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RS,2014,31.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RS,2015,31.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RS,2016,31.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RS,2017,31.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RS,2018,31.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RS,2019,31.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,RS,2020,31.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SE,2009,35.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SE,2010,35.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SE,2011,35.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SE,2012,35.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SE,2013,35.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SE,2014,35.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SE,2015,36.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SE,2016,36.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SE,2017,36.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SE,2018,36.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SE,2019,36.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SE,2020,37.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SI,2009,31.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SI,2010,31.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SI,2011,32.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SI,2012,32.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SI,2013,32.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SI,2014,32.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SI,2015,32.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SI,2016,32.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SI,2017,32.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SI,2018,33.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SI,2019,33.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SI,2020,33.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SK,2009,29.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SK,2010,30.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SK,2012,30.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SK,2013,30.6,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SK,2014,30.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SK,2015,31.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SK,2016,31.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SK,2017,31.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SK,2018,29.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SK,2019,29.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SK,2020,31.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,SM,2012,32.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,TR,2009,27.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,TR,2010,27.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,TR,2011,27.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,TR,2013,27.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,TR,2014,27.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,TR,2015,27.5,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,TR,2016,27.7,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,TR,2017,27.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,TR,2018,27.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,TR,2019,28.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,TR,2020,28.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,UA,2010,27.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,UA,2011,27.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,UA,2014,27.3,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,UA,2017,27.8,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,UA,2018,27.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,UA,2019,28.0,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,UK,2013,30.9,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,UK,2015,33.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,XK,2016,32.4,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,XK,2017,32.2,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,XK,2018,32.1,
ESTAT:TPS00014(1.0),18/05/22 23:00:00,A,MAGEMAR1,XK,2019,32.0,
